Date,Open,High,Low,Close,Adj Close,Volume
2021-03-23,1580.000000,1585.000000,1545.000000,1560.000000,1560.000000,12456900
2021-03-24,1540.000000,1560.000000,1535.000000,1545.000000,1545.000000,13524100
2021-03-25,1525.000000,1540.000000,1505.000000,1520.000000,1520.000000,8214200
2021-03-26,1520.000000,1535.000000,1515.000000,1530.000000,1530.000000,30175000
2021-03-29,1535.000000,1550.000000,1530.000000,1540.000000,1540.000000,17957300
2021-03-30,1550.000000,1565.000000,1540.000000,1565.000000,1565.000000,17152000
2021-03-31,1570.000000,1570.000000,1515.000000,1525.000000,1525.000000,17086300
2021-04-01,1520.000000,1560.000000,1515.000000,1560.000000,1560.000000,9494900
2021-04-05,1575.000000,1575.000000,1535.000000,1565.000000,1565.000000,5709300
2021-04-06,1565.000000,1585.000000,1545.000000,1585.000000,1585.000000,8809900
2021-04-07,1590.000000,1590.000000,1560.000000,1565.000000,1565.000000,6309900
2021-04-08,1555.000000,1565.000000,1510.000000,1515.000000,1515.000000,34521000
2021-04-09,1515.000000,1525.000000,1505.000000,1505.000000,1505.000000,25913700
2021-04-12,1515.000000,1515.000000,1425.000000,1450.000000,1450.000000,47686400
2021-04-13,1450.000000,1450.000000,1360.000000,1405.000000,1405.000000,47450800
2021-04-14,1405.000000,1440.000000,1400.000000,1420.000000,1420.000000,54858200
2021-04-15,1425.000000,1480.000000,1425.000000,1465.000000,1465.000000,37056900
2021-04-16,1490.000000,1525.000000,1480.000000,1515.000000,1515.000000,41022300
2021-04-19,1520.000000,1520.000000,1465.000000,1480.000000,1480.000000,22699900
2021-04-20,1480.000000,1530.000000,1480.000000,1525.000000,1525.000000,20391600
2021-04-21,1525.000000,1525.000000,1475.000000,1485.000000,1485.000000,8010300
2021-04-22,1475.000000,1495.000000,1450.000000,1455.000000,1455.000000,8831200
2021-04-23,1470.000000,1490.000000,1460.000000,1480.000000,1480.000000,11397600
2021-04-26,1490.000000,1500.000000,1480.000000,1490.000000,1490.000000,11618200
2021-04-27,1500.000000,1515.000000,1475.000000,1485.000000,1485.000000,18636700
2021-04-28,1485.000000,1485.000000,1450.000000,1475.000000,1475.000000,22368900
2021-04-29,1485.000000,1485.000000,1470.000000,1485.000000,1485.000000,14383400
2021-04-30,1485.000000,1485.000000,1455.000000,1480.000000,1480.000000,8166300
2021-05-03,1480.000000,1495.000000,1460.000000,1480.000000,1480.000000,6528800
2021-05-04,1480.000000,1485.000000,1445.000000,1455.000000,1455.000000,19214300
2021-05-05,1455.000000,1470.000000,1450.000000,1455.000000,1455.000000,8635000
2021-05-06,1460.000000,1475.000000,1455.000000,1470.000000,1470.000000,7392900
2021-05-07,1480.000000,1490.000000,1465.000000,1480.000000,1480.000000,10492700
2021-05-10,1480.000000,1480.000000,1455.000000,1475.000000,1475.000000,5610700
2021-05-11,1475.000000,1480.000000,1465.000000,1480.000000,1480.000000,7220900
2021-05-17,1475.000000,1480.000000,1415.000000,1425.000000,1425.000000,15053800
2021-05-18,1435.000000,1450.000000,1420.000000,1450.000000,1450.000000,7347200
2021-05-19,1450.000000,1470.000000,1445.000000,1465.000000,1465.000000,8036500
2021-05-20,1450.000000,1470.000000,1445.000000,1460.000000,1460.000000,9333600
2021-05-21,1470.000000,1470.000000,1430.000000,1440.000000,1440.000000,4994400
2021-05-24,1440.000000,1445.000000,1415.000000,1420.000000,1420.000000,2431200
2021-05-25,1425.000000,1435.000000,1400.000000,1410.000000,1410.000000,7555800
2021-05-27,1425.000000,1445.000000,1415.000000,1440.000000,1440.000000,4578900
